id,url,label,threat_score,first_seen
2129,http://malicious8028.org/user,benign,0.249,2025-07-15
2130,http://secure3798.net/home,phishing,0.332,2026-03-12
2131,http://accounts4003.net/download/3283,phishing,0.143,2025-12-13
2132,http://malicious8178.com/home/1360,phishing,0.476,2024-07-01
2133,http://update3949.info/update,benign,0.017,2024-04-29
2134,http://login929.info/user/4393,phishing,0.269,2025-06-13
2135,http://update555.info/download,phishing,0.662,2025-04-30
2136,http://service2393.org/update/8669,benign,0.052,2024-06-23
2137,http://secure7860.info/update/3200,phishing,0.066,2024-06-10
2138,http://suspicious3890.org/home,phishing,0.563,2024-05-22
2139,http://service553.com/reset/8217,benign,0.071,2026-02-02
2140,http://login4316.info/home,benign,0.172,2025-02-04
2141,http://secure9487.com/reset/4653,phishing,0.124,2025-04-12
2142,http://service2775.com/auth,benign,0.095,2024-04-10
2143,http://secure5396.info/user,benign,0.024,2024-08-08
2144,http://malicious8564.net/user/5986,benign,0.024,2025-09-15
2145,http://portal6727.org/user,phishing,0.206,2024-10-31
2146,http://suspicious7198.net/home,benign,0.039,2025-08-18
2147,http://service2161.info/home,phishing,0.421,2024-03-23
2148,http://malicious7838.info/user,phishing,0.368,2025-08-01
2149,http://service4440.org/update,benign,0.136,2025-07-06
2150,http://service7193.org/home/2918,benign,0.1,2024-05-31
2151,http://secure5511.com/auth/1599,phishing,0.259,2025-05-02
2152,http://suspicious1074.org/download/5635,benign,0.287,2025-11-19
2153,http://accounts4494.info/update/3142,benign,0.081,2025-01-29
2154,http://login4225.info/download,benign,0.123,2025-12-27
2155,http://malicious2403.org/download,phishing,0.038,2025-05-31
2156,http://update2085.com/update,benign,0.154,2024-02-01
2157,http://update6366.com/reset/9809,phishing,0.235,2024-07-27
2158,http://accounts6971.org/download,benign,0.001,2024-08-23
2159,http://accounts7309.info/download,benign,0.034,2024-01-30
2160,http://accounts876.org/login,phishing,0.119,2024-02-21
2161,http://service5942.org/login,phishing,0.006,2025-12-02
2162,http://portal5683.net/login/7335,benign,0.065,2024-03-17
2163,http://update3382.net/update,benign,0.049,2025-07-29
2164,http://suspicious8557.com/secure/8350,benign,0.133,2026-03-20
2165,http://benign5815.info/home,benign,0.227,2025-01-03
2166,http://malicious5197.info/secure,benign,0.323,2023-12-05
2167,http://portal9606.info/login/6284,benign,0.141,2025-11-11
2168,http://portal9042.org/login,benign,0.162,2024-05-28
2169,http://benign2179.net/auth/8090,phishing,0.096,2025-10-29
2170,http://service9576.com/download/2759,benign,0.079,2024-09-27
2171,http://portal8037.net/secure,benign,0.003,2026-01-27
2172,http://accounts6725.info/login,phishing,0.058,2026-01-18
2173,http://accounts7655.com/secure,phishing,0.41,2026-04-18
2174,http://accounts4994.info/auth/7060,phishing,0.222,2024-04-27
2175,http://suspicious398.info/reset,phishing,0.332,2025-10-11
2176,http://suspicious4020.net/login,phishing,0.134,2025-06-16
2177,http://malicious115.org/update,phishing,0.234,2025-07-13
2178,http://accounts2669.net/download,phishing,0.277,2025-09-21
2179,http://login6870.info/user,benign,0.048,2025-03-10
2180,http://accounts31.com/auth,benign,0.081,2024-01-10
2181,http://portal4960.info/reset/4574,phishing,0.368,2026-01-01
2182,http://accounts7670.info/user/6528,phishing,0.512,2024-01-19
2183,http://malicious9166.info/login,benign,0.142,2025-05-05
2184,http://malicious3583.com/secure,phishing,0.543,2024-10-11
2185,http://suspicious6978.net/login/2083,benign,0.072,2024-08-16
2186,http://malicious8584.org/secure,benign,0.042,2025-01-09
2187,http://suspicious2051.com/login/9569,benign,0.187,2025-01-16
2188,http://accounts1355.com/download,benign,0.099,2024-03-05
2189,http://secure705.net/login/1314,phishing,0.486,2024-01-04
2190,http://benign4710.info/login/263,benign,0.1,2024-08-19
2191,http://update2576.net/login/3400,phishing,0.399,2025-12-03
2192,http://login5991.com/update,phishing,0.653,2024-03-29
2193,http://benign5268.net/login,benign,0.032,2025-10-03
2194,http://login7955.com/home/9988,benign,0.125,2026-02-23
2195,http://accounts3223.info/home/6054,phishing,0.052,2025-10-12
2196,http://login9412.info/secure,benign,0.094,2024-04-07
2197,http://secure7685.com/user,benign,0.018,2024-06-14
2198,http://update6591.info/user/6834,phishing,0.191,2026-02-05
2199,http://accounts3987.net/user/7179,benign,0.011,2024-05-01
2200,http://accounts2779.com/user,benign,0.009,2024-05-27
2201,http://service6247.net/download,phishing,0.205,2025-07-20
2202,http://suspicious2277.org/download/7923,benign,0.019,2026-04-07
2203,http://service3702.org/reset,phishing,0.601,2024-12-08
2204,http://login1323.info/download/1225,benign,0.011,2024-09-14
2205,http://accounts8913.com/auth,benign,0.092,2025-12-14
2206,http://suspicious6210.com/user,benign,0.001,2025-10-12
2207,http://portal9639.org/auth,benign,0.023,2026-05-11
2208,http://malicious482.org/update/3724,benign,0.179,2025-04-03
2209,http://update1583.com/login/4995,benign,0.032,2025-09-25
2210,http://accounts2686.com/user/346,phishing,0.514,2024-01-25
2211,http://secure522.info/update,phishing,0.318,2024-11-07
2212,http://secure1858.net/user,benign,0.025,2025-10-30
2213,http://service1395.info/update,phishing,0.317,2025-06-23
2214,http://service5882.com/download,benign,0.117,2024-11-12
2215,http://accounts2027.org/reset/513,phishing,0.543,2024-11-10
2216,http://secure6448.net/login/4669,benign,0.007,2025-08-08
2217,http://accounts3447.net/secure,benign,0.137,2025-04-18
2218,http://malicious5080.net/auth,phishing,0.121,2024-11-03
2219,http://benign2487.net/home/2941,benign,0.113,2024-07-10
2220,http://accounts130.com/home,phishing,0.519,2026-03-09
2221,http://secure905.info/home/521,benign,0.068,2024-02-13
2222,http://accounts390.info/auth,benign,0.183,2024-11-14
2223,http://login3302.org/auth/8351,phishing,0.05,2024-06-20
2224,http://suspicious8329.com/auth,benign,0.142,2025-06-28
2225,http://malicious1898.info/home,benign,0.068,2025-06-17
2226,http://secure9385.net/login,phishing,0.348,2024-07-29
2227,http://update4201.info/download,phishing,0.561,2025-04-19
2228,http://suspicious4058.com/auth/1968,benign,0.108,2025-05-14
2229,http://login4348.org/user,benign,0.022,2025-12-13
2230,http://suspicious2347.com/download,benign,0.071,2024-04-29
2231,http://update8314.info/secure,phishing,0.389,2025-01-17
2232,http://accounts7736.com/auth,phishing,0.149,2025-03-08
2233,http://suspicious1599.info/reset/874,phishing,0.179,2025-07-24
2234,http://secure282.com/download/4036,phishing,0.386,2024-11-03
2235,http://suspicious6255.org/reset,benign,0.217,2024-09-04
2236,http://login2429.info/update/4878,benign,0.052,2025-03-14
2237,http://malicious850.com/user,phishing,0.48,2024-11-15
2238,http://suspicious8457.net/user,phishing,0.175,2024-12-14
2239,http://suspicious9506.com/auth,phishing,0.28,2024-09-05
2240,http://login2155.net/login,benign,0.003,2025-11-17
2241,http://service9832.com/reset,phishing,0.045,2023-12-31
2242,http://portal1980.net/home,benign,0.005,2024-09-27
2243,http://benign3663.org/user,phishing,0.076,2024-10-31
2244,http://update9875.org/reset/5509,benign,0.127,2025-05-29
2245,http://benign1959.info/update,phishing,0.129,2025-03-24
2246,http://benign4483.info/reset,benign,0.128,2023-12-13
2247,http://login7168.info/user/7549,benign,0.006,2025-01-03
2248,http://benign7203.info/home,benign,0.047,2024-09-06
2249,http://service3816.org/login,benign,0.01,2025-06-25
2250,http://suspicious4079.org/user/8024,benign,0.009,2026-05-06
2251,http://portal9102.net/reset/2901,phishing,0.221,2024-10-29
2252,http://suspicious6750.org/reset,benign,0.016,2026-05-01
2253,http://service8860.com/user,phishing,0.468,2024-11-10
2254,http://suspicious1967.info/reset,benign,0.027,2024-06-04
2255,http://accounts5800.com/secure/2225,benign,0.057,2025-09-09
2256,http://malicious4214.com/login/7879,phishing,0.21,2026-03-16
2257,http://benign3307.net/reset,phishing,0.14,2024-12-09
2258,http://suspicious6798.net/auth,phishing,0.707,2025-01-08
2259,http://benign8644.net/secure/8507,phishing,0.453,2025-02-16
2260,http://update718.org/login/8100,phishing,0.555,2025-05-30
2261,http://malicious4079.org/login/4987,phishing,0.214,2026-03-30
2262,http://benign4575.info/update,phishing,0.227,2025-10-16
2263,http://login3527.com/user,phishing,0.531,2024-10-06
2264,http://secure643.net/update,benign,0.109,2026-05-05
2265,http://login9503.net/auth,benign,0.007,2024-07-21
2266,http://accounts9709.net/auth,phishing,0.25,2025-03-08
2267,http://secure9977.org/auth/6654,benign,0.061,2025-03-12
2268,http://benign7862.net/home,phishing,0.339,2026-02-27
2269,http://suspicious3749.net/update,phishing,0.394,2026-03-18
2270,http://benign3858.org/auth,phishing,0.072,2024-05-18
2271,http://portal564.com/user/9217,phishing,0.168,2024-02-27
2272,http://service3757.com/auth/9245,benign,0.078,2024-11-19
2273,http://malicious1523.com/reset,benign,0.289,2024-12-10
2274,http://suspicious1279.net/user,phishing,0.273,2024-07-25
2275,http://suspicious4405.com/user/150,benign,0.035,2023-12-28
2276,http://malicious5424.net/login/9213,phishing,0.541,2023-12-10
2277,http://malicious5170.com/reset,phishing,0.151,2024-05-07
2278,http://secure7456.org/update,benign,0.069,2024-08-16
2279,http://benign9722.com/home,benign,0.062,2024-03-21
2280,http://malicious4544.info/auth,benign,0.244,2026-01-13
2281,http://accounts7279.net/auth,phishing,0.329,2024-05-16
2282,http://update3420.net/auth/5938,phishing,0.482,2025-10-24
2283,http://suspicious3993.org/user/6321,phishing,0.17,2024-01-24
2284,http://secure115.com/login/9137,phishing,0.21,2025-10-20
2285,http://login2336.info/reset,phishing,0.478,2025-04-10
2286,http://malicious757.com/update,benign,0.168,2024-01-26
2287,http://login7393.net/home,benign,0.04,2024-10-07
2288,http://service7228.com/download,phishing,0.296,2025-03-01
2289,http://update8790.net/secure,benign,0.057,2024-11-21
2290,http://malicious8167.com/secure/3945,phishing,0.697,2024-02-22
2291,http://accounts5269.org/user,benign,0.029,2024-06-19
2292,http://portal8797.net/user,phishing,0.432,2025-03-14
2293,http://malicious9474.info/reset,benign,0.006,2025-08-26
2294,http://suspicious6000.org/secure/3981,phishing,0.542,2024-09-02
2295,http://benign1024.info/download,phishing,0.062,2025-03-21
2296,http://accounts8773.com/secure/9763,phishing,0.235,2024-12-01
2297,http://portal4372.org/login/5203,benign,0.102,2025-05-09
2298,http://service4732.com/download/7265,benign,0.032,2025-10-09
2299,http://malicious9935.org/user/5849,benign,0.017,2025-08-09
2300,http://portal8396.info/login,phishing,0.52,2023-12-16
2301,http://update6247.org/login/2554,benign,0.158,2024-06-21
2302,http://login5937.com/update,phishing,0.342,2025-06-01
2303,http://update1204.com/update,benign,0.028,2023-12-17
2304,http://login2474.org/user,phishing,0.288,2024-09-25
2305,http://login5218.org/home,benign,0.17,2024-02-07
2306,http://service90.com/user,benign,0.009,2024-11-08
2307,http://service8710.com/home/8005,benign,0.052,2024-10-18
2308,http://portal9420.org/login/5731,phishing,0.085,2026-01-05
2309,http://update5790.net/login/8107,phishing,0.31,2024-12-10
2310,http://portal672.org/reset,phishing,0.17,2024-08-09
2311,http://suspicious7635.org/secure/9998,benign,0.007,2025-07-26
2312,http://secure6187.info/secure,benign,0.006,2024-12-11
2313,http://login2213.org/home,phishing,0.345,2024-04-20
2314,http://malicious7734.com/user,phishing,0.592,2024-12-15
2315,http://malicious6379.info/auth,benign,0.115,2025-01-27
2316,http://benign3571.net/login/5549,phishing,0.26,2023-12-02
2317,http://portal7907.com/login,benign,0.012,2024-08-08
2318,http://benign6034.net/login,phishing,0.361,2023-12-23
2319,http://suspicious6989.info/login,phishing,0.513,2025-03-22
2320,http://update2044.org/home/2074,benign,0.351,2025-09-07
2321,http://service23.org/login,phishing,0.234,2026-01-09
2322,http://malicious2767.com/download,phishing,0.3,2025-05-19
2323,http://login79.net/reset/4258,phishing,0.421,2026-05-06
2324,http://malicious8450.com/update/2771,benign,0.078,2024-05-20
2325,http://update924.com/download,phishing,0.225,2025-04-10
2326,http://secure6445.org/update,benign,0.275,2025-12-20
2327,http://accounts2427.info/login,benign,0.202,2024-04-20
2328,http://secure2950.com/login/1041,benign,0.149,2024-03-18
2329,http://update8889.info/home,phishing,0.16,2024-10-10
2330,http://service2366.org/secure/8116,phishing,0.416,2025-04-29
2331,http://suspicious7970.com/auth,phishing,0.234,2024-04-06
2332,http://accounts1861.info/update,benign,0.109,2023-11-29
2333,http://suspicious718.com/secure,phishing,0.457,2024-11-07
2334,http://portal8255.info/secure,phishing,0.672,2025-09-23
2335,http://secure9771.org/user/1810,phishing,0.215,2026-01-19
2336,http://suspicious4025.com/user,phishing,0.329,2024-06-01
2337,http://malicious4335.com/update/3527,phishing,0.445,2025-08-18
2338,http://portal4574.com/download,phishing,0.051,2026-04-24
2339,http://secure5781.net/auth,phishing,0.12,2025-10-08
2340,http://malicious8894.info/reset,phishing,0.14,2026-01-19
2341,http://malicious6201.org/user,benign,0.143,2024-01-13
2342,http://secure1928.net/login,phishing,0.283,2025-02-24
2343,http://suspicious2244.net/home/463,phishing,0.152,2025-01-12
2344,http://portal8148.info/download/1964,phishing,0.518,2024-07-10
2345,http://accounts3340.org/user/17,benign,0.189,2026-02-01
2346,http://accounts2899.net/download,phishing,0.373,2024-03-30
2347,http://accounts7600.net/reset,phishing,0.251,2024-10-05
2348,http://secure3784.com/user,benign,0.062,2025-04-15
2349,http://accounts279.info/reset/5452,phishing,0.306,2024-07-23
2350,http://portal2134.org/user,phishing,0.391,2024-10-08
2351,http://suspicious9028.net/auth,benign,0.261,2024-12-06
2352,http://secure2936.net/reset/3937,phishing,0.346,2024-03-28
2353,http://update4425.com/auth,benign,0.09,2025-05-08
2354,http://login5148.net/update,phishing,0.45,2026-05-17
2355,http://login9466.org/download,benign,0.294,2026-01-01
2356,http://update3450.info/home,phishing,0.269,2025-03-07
2357,http://accounts7137.org/home,phishing,0.616,2026-04-02
2358,http://accounts8937.com/reset,phishing,0.486,2024-06-18
2359,http://portal5358.com/user/2405,benign,0.108,2025-04-11
2360,http://login910.net/update/5841,phishing,0.587,2025-11-07
2361,http://secure4539.org/login,benign,0.06,2024-01-07
2362,http://benign7888.net/login,benign,0.022,2025-10-10
2363,http://suspicious9056.net/secure,phishing,0.599,2025-08-10
2364,http://secure786.net/reset,phishing,0.037,2024-07-11
2365,http://login8816.info/auth/6646,phishing,0.414,2024-11-17
2366,http://benign1760.net/secure,phishing,0.134,2025-04-02
2367,http://benign4010.com/home,benign,0.081,2024-09-05
2368,http://benign8889.com/user/2912,phishing,0.279,2024-11-27
2369,http://suspicious7269.com/auth/2285,phishing,0.659,2025-07-03
2370,http://benign703.org/user,phishing,0.248,2025-10-17
2371,http://accounts235.net/home/7471,phishing,0.211,2026-01-22
2372,http://update8832.info/update,benign,0.07,2025-11-15
2373,http://portal5450.com/download,phishing,0.304,2025-12-20
2374,http://secure8443.info/home,benign,0.009,2025-04-24
2375,http://update7178.org/download/4448,benign,0.138,2024-06-07
2376,http://update9193.info/home,benign,0.18,2025-03-17
2377,http://service2412.org/download,benign,0.039,2026-01-25
2378,http://service1930.info/login,benign,0.008,2025-05-18
2379,http://portal8907.org/login,benign,0.026,2024-08-07
2380,http://service3350.org/download,benign,0.068,2025-09-25
2381,http://service4505.info/update,phishing,0.594,2024-10-12
2382,http://malicious4213.net/auth/3628,phishing,0.196,2025-11-23
2383,http://secure7348.info/auth,benign,0.027,2024-12-15
2384,http://update2294.com/user,phishing,0.51,2026-04-24
2385,http://portal9482.info/reset,benign,0.109,2024-05-27
2386,http://suspicious2674.org/update/9079,benign,0.041,2024-06-01
2387,http://accounts6972.net/user,benign,0.238,2025-07-04
2388,http://benign365.org/secure,benign,0.222,2024-01-08
2389,http://secure2881.com/user,phishing,0.31,2024-02-24
2390,http://service1983.info/login,phishing,0.193,2024-09-13
2391,http://login1539.org/reset,phishing,0.325,2024-09-24
2392,http://suspicious3006.net/auth,phishing,0.509,2025-06-07
2393,http://portal5787.net/user,phishing,0.199,2023-12-23
2394,http://portal4499.org/auth,benign,0.008,2024-12-03
2395,http://suspicious5277.org/update,phishing,0.198,2026-03-08
2396,http://service4483.com/home/1306,phishing,0.371,2024-01-28
2397,http://update2702.net/download,phishing,0.585,2025-07-18
2398,http://benign6689.info/auth,phishing,0.237,2025-01-30
2399,http://service258.info/auth,phishing,0.019,2025-01-02
